RunScript;Config;RunId;Output;remainingFractionKiga;remainingFractionPrimary;remainingFractionSecondary;remainingFractionHigher;remainingFractionLeisure;remainingFractionWork;remainingFractionShopping;remainingFractionErrandsBusiness
run.sh;config_sz1324.xml;sz1324;output/1.0-1.0-1.0-0.5-0.2-0.6-0.2-0.2;1.0;1.0;1.0;0.5;0.2;0.6;0.2;0.2
run.sh;config_sz1325.xml;sz1325;output/1.0-1.0-1.0-0.5-0.2-0.8-0.4-0.4;1.0;1.0;1.0;0.5;0.2;0.8;0.4;0.4
run.sh;config_sz1326.xml;sz1326;output/1.0-1.0-1.0-0.5-0.2-0.8-0.4-0.2;1.0;1.0;1.0;0.5;0.2;0.8;0.4;0.2
run.sh;config_sz1327.xml;sz1327;output/1.0-1.0-1.0-0.5-0.2-0.8-0.2-0.4;1.0;1.0;1.0;0.5;0.2;0.8;0.2;0.4
run.sh;config_sz1328.xml;sz1328;output/1.0-1.0-1.0-0.5-0.2-0.8-0.2-0.2;1.0;1.0;1.0;0.5;0.2;0.8;0.2;0.2
run.sh;config_sz1329.xml;sz1329;output/1.0-1.0-1.0-0.0-0.4-0.6-0.4-0.4;1.0;1.0;1.0;0.0;0.4;0.6;0.4;0.4
run.sh;config_sz1330.xml;sz1330;output/1.0-1.0-1.0-0.0-0.4-0.6-0.4-0.2;1.0;1.0;1.0;0.0;0.4;0.6;0.4;0.2
run.sh;config_sz1331.xml;sz1331;output/1.0-1.0-1.0-0.0-0.4-0.6-0.2-0.4;1.0;1.0;1.0;0.0;0.4;0.6;0.2;0.4
run.sh;config_sz1332.xml;sz1332;output/1.0-1.0-1.0-0.0-0.4-0.6-0.2-0.2;1.0;1.0;1.0;0.0;0.4;0.6;0.2;0.2
run.sh;config_sz1333.xml;sz1333;output/1.0-1.0-1.0-0.0-0.4-0.8-0.4-0.4;1.0;1.0;1.0;0.0;0.4;0.8;0.4;0.4
run.sh;config_sz1334.xml;sz1334;output/1.0-1.0-1.0-0.0-0.4-0.8-0.4-0.2;1.0;1.0;1.0;0.0;0.4;0.8;0.4;0.2
run.sh;config_sz1335.xml;sz1335;output/1.0-1.0-1.0-0.0-0.4-0.8-0.2-0.4;1.0;1.0;1.0;0.0;0.4;0.8;0.2;0.4
run.sh;config_sz1336.xml;sz1336;output/1.0-1.0-1.0-0.0-0.4-0.8-0.2-0.2;1.0;1.0;1.0;0.0;0.4;0.8;0.2;0.2
run.sh;config_sz1337.xml;sz1337;output/1.0-1.0-1.0-0.0-0.2-0.6-0.4-0.4;1.0;1.0;1.0;0.0;0.2;0.6;0.4;0.4
run.sh;config_sz1338.xml;sz1338;output/1.0-1.0-1.0-0.0-0.2-0.6-0.4-0.2;1.0;1.0;1.0;0.0;0.2;0.6;0.4;0.2
run.sh;config_sz1339.xml;sz1339;output/1.0-1.0-1.0-0.0-0.2-0.6-0.2-0.4;1.0;1.0;1.0;0.0;0.2;0.6;0.2;0.4
run.sh;config_sz1340.xml;sz1340;output/1.0-1.0-1.0-0.0-0.2-0.6-0.2-0.2;1.0;1.0;1.0;0.0;0.2;0.6;0.2;0.2
run.sh;config_sz1341.xml;sz1341;output/1.0-1.0-1.0-0.0-0.2-0.8-0.4-0.4;1.0;1.0;1.0;0.0;0.2;0.8;0.4;0.4
run.sh;config_sz1342.xml;sz1342;output/1.0-1.0-1.0-0.0-0.2-0.8-0.4-0.2;1.0;1.0;1.0;0.0;0.2;0.8;0.4;0.2
run.sh;config_sz1343.xml;sz1343;output/1.0-1.0-1.0-0.0-0.2-0.8-0.2-0.4;1.0;1.0;1.0;0.0;0.2;0.8;0.2;0.4
run.sh;config_sz1344.xml;sz1344;output/1.0-1.0-1.0-0.0-0.2-0.8-0.2-0.2;1.0;1.0;1.0;0.0;0.2;0.8;0.2;0.2
run.sh;config_sz1345.xml;sz1345;output/1.0-1.0-0.5-1.0-0.4-0.6-0.4-0.4;1.0;1.0;0.5;1.0;0.4;0.6;0.4;0.4
run.sh;config_sz1346.xml;sz1346;output/1.0-1.0-0.5-1.0-0.4-0.6-0.4-0.2;1.0;1.0;0.5;1.0;0.4;0.6;0.4;0.2
run.sh;config_sz1347.xml;sz1347;output/1.0-1.0-0.5-1.0-0.4-0.6-0.2-0.4;1.0;1.0;0.5;1.0;0.4;0.6;0.2;0.4
run.sh;config_sz1348.xml;sz1348;output/1.0-1.0-0.5-1.0-0.4-0.6-0.2-0.2;1.0;1.0;0.5;1.0;0.4;0.6;0.2;0.2
run.sh;config_sz1349.xml;sz1349;output/1.0-1.0-0.5-1.0-0.4-0.8-0.4-0.4;1.0;1.0;0.5;1.0;0.4;0.8;0.4;0.4
run.sh;config_sz1350.xml;sz1350;output/1.0-1.0-0.5-1.0-0.4-0.8-0.4-0.2;1.0;1.0;0.5;1.0;0.4;0.8;0.4;0.2
run.sh;config_sz1351.xml;sz1351;output/1.0-1.0-0.5-1.0-0.4-0.8-0.2-0.4;1.0;1.0;0.5;1.0;0.4;0.8;0.2;0.4
run.sh;config_sz1352.xml;sz1352;output/1.0-1.0-0.5-1.0-0.4-0.8-0.2-0.2;1.0;1.0;0.5;1.0;0.4;0.8;0.2;0.2
run.sh;config_sz1353.xml;sz1353;output/1.0-1.0-0.5-1.0-0.2-0.6-0.4-0.4;1.0;1.0;0.5;1.0;0.2;0.6;0.4;0.4
run.sh;config_sz1354.xml;sz1354;output/1.0-1.0-0.5-1.0-0.2-0.6-0.4-0.2;1.0;1.0;0.5;1.0;0.2;0.6;0.4;0.2
run.sh;config_sz1355.xml;sz1355;output/1.0-1.0-0.5-1.0-0.2-0.6-0.2-0.4;1.0;1.0;0.5;1.0;0.2;0.6;0.2;0.4
run.sh;config_sz1356.xml;sz1356;output/1.0-1.0-0.5-1.0-0.2-0.6-0.2-0.2;1.0;1.0;0.5;1.0;0.2;0.6;0.2;0.2
run.sh;config_sz1357.xml;sz1357;output/1.0-1.0-0.5-1.0-0.2-0.8-0.4-0.4;1.0;1.0;0.5;1.0;0.2;0.8;0.4;0.4
run.sh;config_sz1358.xml;sz1358;output/1.0-1.0-0.5-1.0-0.2-0.8-0.4-0.2;1.0;1.0;0.5;1.0;0.2;0.8;0.4;0.2
run.sh;config_sz1359.xml;sz1359;output/1.0-1.0-0.5-1.0-0.2-0.8-0.2-0.4;1.0;1.0;0.5;1.0;0.2;0.8;0.2;0.4
run.sh;config_sz1360.xml;sz1360;output/1.0-1.0-0.5-1.0-0.2-0.8-0.2-0.2;1.0;1.0;0.5;1.0;0.2;0.8;0.2;0.2
run.sh;config_sz1361.xml;sz1361;output/1.0-1.0-0.5-0.5-0.4-0.6-0.4-0.4;1.0;1.0;0.5;0.5;0.4;0.6;0.4;0.4
run.sh;config_sz1362.xml;sz1362;output/1.0-1.0-0.5-0.5-0.4-0.6-0.4-0.2;1.0;1.0;0.5;0.5;0.4;0.6;0.4;0.2
run.sh;config_sz1363.xml;sz1363;output/1.0-1.0-0.5-0.5-0.4-0.6-0.2-0.4;1.0;1.0;0.5;0.5;0.4;0.6;0.2;0.4
run.sh;config_sz1364.xml;sz1364;output/1.0-1.0-0.5-0.5-0.4-0.6-0.2-0.2;1.0;1.0;0.5;0.5;0.4;0.6;0.2;0.2
run.sh;config_sz1365.xml;sz1365;output/1.0-1.0-0.5-0.5-0.4-0.8-0.4-0.4;1.0;1.0;0.5;0.5;0.4;0.8;0.4;0.4
run.sh;config_sz1366.xml;sz1366;output/1.0-1.0-0.5-0.5-0.4-0.8-0.4-0.2;1.0;1.0;0.5;0.5;0.4;0.8;0.4;0.2
run.sh;config_sz1367.xml;sz1367;output/1.0-1.0-0.5-0.5-0.4-0.8-0.2-0.4;1.0;1.0;0.5;0.5;0.4;0.8;0.2;0.4
run.sh;config_sz1368.xml;sz1368;output/1.0-1.0-0.5-0.5-0.4-0.8-0.2-0.2;1.0;1.0;0.5;0.5;0.4;0.8;0.2;0.2
run.sh;config_sz1369.xml;sz1369;output/1.0-1.0-0.5-0.5-0.2-0.6-0.4-0.4;1.0;1.0;0.5;0.5;0.2;0.6;0.4;0.4
run.sh;config_sz1370.xml;sz1370;output/1.0-1.0-0.5-0.5-0.2-0.6-0.4-0.2;1.0;1.0;0.5;0.5;0.2;0.6;0.4;0.2
run.sh;config_sz1371.xml;sz1371;output/1.0-1.0-0.5-0.5-0.2-0.6-0.2-0.4;1.0;1.0;0.5;0.5;0.2;0.6;0.2;0.4
run.sh;config_sz1372.xml;sz1372;output/1.0-1.0-0.5-0.5-0.2-0.6-0.2-0.2;1.0;1.0;0.5;0.5;0.2;0.6;0.2;0.2
run.sh;config_sz1373.xml;sz1373;output/1.0-1.0-0.5-0.5-0.2-0.8-0.4-0.4;1.0;1.0;0.5;0.5;0.2;0.8;0.4;0.4
run.sh;config_sz1374.xml;sz1374;output/1.0-1.0-0.5-0.5-0.2-0.8-0.4-0.2;1.0;1.0;0.5;0.5;0.2;0.8;0.4;0.2
run.sh;config_sz1375.xml;sz1375;output/1.0-1.0-0.5-0.5-0.2-0.8-0.2-0.4;1.0;1.0;0.5;0.5;0.2;0.8;0.2;0.4
run.sh;config_sz1376.xml;sz1376;output/1.0-1.0-0.5-0.5-0.2-0.8-0.2-0.2;1.0;1.0;0.5;0.5;0.2;0.8;0.2;0.2
run.sh;config_sz1377.xml;sz1377;output/1.0-1.0-0.5-0.0-0.4-0.6-0.4-0.4;1.0;1.0;0.5;0.0;0.4;0.6;0.4;0.4
run.sh;config_sz1378.xml;sz1378;output/1.0-1.0-0.5-0.0-0.4-0.6-0.4-0.2;1.0;1.0;0.5;0.0;0.4;0.6;0.4;0.2
run.sh;config_sz1379.xml;sz1379;output/1.0-1.0-0.5-0.0-0.4-0.6-0.2-0.4;1.0;1.0;0.5;0.0;0.4;0.6;0.2;0.4
run.sh;config_sz1380.xml;sz1380;output/1.0-1.0-0.5-0.0-0.4-0.6-0.2-0.2;1.0;1.0;0.5;0.0;0.4;0.6;0.2;0.2
run.sh;config_sz1381.xml;sz1381;output/1.0-1.0-0.5-0.0-0.4-0.8-0.4-0.4;1.0;1.0;0.5;0.0;0.4;0.8;0.4;0.4
run.sh;config_sz1382.xml;sz1382;output/1.0-1.0-0.5-0.0-0.4-0.8-0.4-0.2;1.0;1.0;0.5;0.0;0.4;0.8;0.4;0.2
run.sh;config_sz1383.xml;sz1383;output/1.0-1.0-0.5-0.0-0.4-0.8-0.2-0.4;1.0;1.0;0.5;0.0;0.4;0.8;0.2;0.4
run.sh;config_sz1384.xml;sz1384;output/1.0-1.0-0.5-0.0-0.4-0.8-0.2-0.2;1.0;1.0;0.5;0.0;0.4;0.8;0.2;0.2
run.sh;config_sz1385.xml;sz1385;output/1.0-1.0-0.5-0.0-0.2-0.6-0.4-0.4;1.0;1.0;0.5;0.0;0.2;0.6;0.4;0.4
run.sh;config_sz1386.xml;sz1386;output/1.0-1.0-0.5-0.0-0.2-0.6-0.4-0.2;1.0;1.0;0.5;0.0;0.2;0.6;0.4;0.2
run.sh;config_sz1387.xml;sz1387;output/1.0-1.0-0.5-0.0-0.2-0.6-0.2-0.4;1.0;1.0;0.5;0.0;0.2;0.6;0.2;0.4
run.sh;config_sz1388.xml;sz1388;output/1.0-1.0-0.5-0.0-0.2-0.6-0.2-0.2;1.0;1.0;0.5;0.0;0.2;0.6;0.2;0.2
run.sh;config_sz1389.xml;sz1389;output/1.0-1.0-0.5-0.0-0.2-0.8-0.4-0.4;1.0;1.0;0.5;0.0;0.2;0.8;0.4;0.4
run.sh;config_sz1390.xml;sz1390;output/1.0-1.0-0.5-0.0-0.2-0.8-0.4-0.2;1.0;1.0;0.5;0.0;0.2;0.8;0.4;0.2
run.sh;config_sz1391.xml;sz1391;output/1.0-1.0-0.5-0.0-0.2-0.8-0.2-0.4;1.0;1.0;0.5;0.0;0.2;0.8;0.2;0.4
run.sh;config_sz1392.xml;sz1392;output/1.0-1.0-0.5-0.0-0.2-0.8-0.2-0.2;1.0;1.0;0.5;0.0;0.2;0.8;0.2;0.2
run.sh;config_sz1393.xml;sz1393;output/1.0-1.0-0.0-1.0-0.4-0.6-0.4-0.4;1.0;1.0;0.0;1.0;0.4;0.6;0.4;0.4
run.sh;config_sz1394.xml;sz1394;output/1.0-1.0-0.0-1.0-0.4-0.6-0.4-0.2;1.0;1.0;0.0;1.0;0.4;0.6;0.4;0.2
run.sh;config_sz1395.xml;sz1395;output/1.0-1.0-0.0-1.0-0.4-0.6-0.2-0.4;1.0;1.0;0.0;1.0;0.4;0.6;0.2;0.4
run.sh;config_sz1396.xml;sz1396;output/1.0-1.0-0.0-1.0-0.4-0.6-0.2-0.2;1.0;1.0;0.0;1.0;0.4;0.6;0.2;0.2
run.sh;config_sz1397.xml;sz1397;output/1.0-1.0-0.0-1.0-0.4-0.8-0.4-0.4;1.0;1.0;0.0;1.0;0.4;0.8;0.4;0.4
run.sh;config_sz1398.xml;sz1398;output/1.0-1.0-0.0-1.0-0.4-0.8-0.4-0.2;1.0;1.0;0.0;1.0;0.4;0.8;0.4;0.2
run.sh;config_sz1399.xml;sz1399;output/1.0-1.0-0.0-1.0-0.4-0.8-0.2-0.4;1.0;1.0;0.0;1.0;0.4;0.8;0.2;0.4
run.sh;config_sz1400.xml;sz1400;output/1.0-1.0-0.0-1.0-0.4-0.8-0.2-0.2;1.0;1.0;0.0;1.0;0.4;0.8;0.2;0.2
run.sh;config_sz1401.xml;sz1401;output/1.0-1.0-0.0-1.0-0.2-0.6-0.4-0.4;1.0;1.0;0.0;1.0;0.2;0.6;0.4;0.4
run.sh;config_sz1402.xml;sz1402;output/1.0-1.0-0.0-1.0-0.2-0.6-0.4-0.2;1.0;1.0;0.0;1.0;0.2;0.6;0.4;0.2
run.sh;config_sz1403.xml;sz1403;output/1.0-1.0-0.0-1.0-0.2-0.6-0.2-0.4;1.0;1.0;0.0;1.0;0.2;0.6;0.2;0.4
run.sh;config_sz1404.xml;sz1404;output/1.0-1.0-0.0-1.0-0.2-0.6-0.2-0.2;1.0;1.0;0.0;1.0;0.2;0.6;0.2;0.2
run.sh;config_sz1405.xml;sz1405;output/1.0-1.0-0.0-1.0-0.2-0.8-0.4-0.4;1.0;1.0;0.0;1.0;0.2;0.8;0.4;0.4
run.sh;config_sz1406.xml;sz1406;output/1.0-1.0-0.0-1.0-0.2-0.8-0.4-0.2;1.0;1.0;0.0;1.0;0.2;0.8;0.4;0.2
run.sh;config_sz1407.xml;sz1407;output/1.0-1.0-0.0-1.0-0.2-0.8-0.2-0.4;1.0;1.0;0.0;1.0;0.2;0.8;0.2;0.4
run.sh;config_sz1408.xml;sz1408;output/1.0-1.0-0.0-1.0-0.2-0.8-0.2-0.2;1.0;1.0;0.0;1.0;0.2;0.8;0.2;0.2
run.sh;config_sz1409.xml;sz1409;output/1.0-1.0-0.0-0.5-0.4-0.6-0.4-0.4;1.0;1.0;0.0;0.5;0.4;0.6;0.4;0.4
run.sh;config_sz1410.xml;sz1410;output/1.0-1.0-0.0-0.5-0.4-0.6-0.4-0.2;1.0;1.0;0.0;0.5;0.4;0.6;0.4;0.2
run.sh;config_sz1411.xml;sz1411;output/1.0-1.0-0.0-0.5-0.4-0.6-0.2-0.4;1.0;1.0;0.0;0.5;0.4;0.6;0.2;0.4
run.sh;config_sz1412.xml;sz1412;output/1.0-1.0-0.0-0.5-0.4-0.6-0.2-0.2;1.0;1.0;0.0;0.5;0.4;0.6;0.2;0.2
run.sh;config_sz1413.xml;sz1413;output/1.0-1.0-0.0-0.5-0.4-0.8-0.4-0.4;1.0;1.0;0.0;0.5;0.4;0.8;0.4;0.4
run.sh;config_sz1414.xml;sz1414;output/1.0-1.0-0.0-0.5-0.4-0.8-0.4-0.2;1.0;1.0;0.0;0.5;0.4;0.8;0.4;0.2
run.sh;config_sz1415.xml;sz1415;output/1.0-1.0-0.0-0.5-0.4-0.8-0.2-0.4;1.0;1.0;0.0;0.5;0.4;0.8;0.2;0.4
run.sh;config_sz1416.xml;sz1416;output/1.0-1.0-0.0-0.5-0.4-0.8-0.2-0.2;1.0;1.0;0.0;0.5;0.4;0.8;0.2;0.2
run.sh;config_sz1417.xml;sz1417;output/1.0-1.0-0.0-0.5-0.2-0.6-0.4-0.4;1.0;1.0;0.0;0.5;0.2;0.6;0.4;0.4
run.sh;config_sz1418.xml;sz1418;output/1.0-1.0-0.0-0.5-0.2-0.6-0.4-0.2;1.0;1.0;0.0;0.5;0.2;0.6;0.4;0.2
run.sh;config_sz1419.xml;sz1419;output/1.0-1.0-0.0-0.5-0.2-0.6-0.2-0.4;1.0;1.0;0.0;0.5;0.2;0.6;0.2;0.4
run.sh;config_sz1420.xml;sz1420;output/1.0-1.0-0.0-0.5-0.2-0.6-0.2-0.2;1.0;1.0;0.0;0.5;0.2;0.6;0.2;0.2
run.sh;config_sz1421.xml;sz1421;output/1.0-1.0-0.0-0.5-0.2-0.8-0.4-0.4;1.0;1.0;0.0;0.5;0.2;0.8;0.4;0.4
run.sh;config_sz1422.xml;sz1422;output/1.0-1.0-0.0-0.5-0.2-0.8-0.4-0.2;1.0;1.0;0.0;0.5;0.2;0.8;0.4;0.2
run.sh;config_sz1423.xml;sz1423;output/1.0-1.0-0.0-0.5-0.2-0.8-0.2-0.4;1.0;1.0;0.0;0.5;0.2;0.8;0.2;0.4
run.sh;config_sz1424.xml;sz1424;output/1.0-1.0-0.0-0.5-0.2-0.8-0.2-0.2;1.0;1.0;0.0;0.5;0.2;0.8;0.2;0.2
run.sh;config_sz1425.xml;sz1425;output/1.0-1.0-0.0-0.0-0.4-0.6-0.4-0.4;1.0;1.0;0.0;0.0;0.4;0.6;0.4;0.4
run.sh;config_sz1426.xml;sz1426;output/1.0-1.0-0.0-0.0-0.4-0.6-0.4-0.2;1.0;1.0;0.0;0.0;0.4;0.6;0.4;0.2
run.sh;config_sz1427.xml;sz1427;output/1.0-1.0-0.0-0.0-0.4-0.6-0.2-0.4;1.0;1.0;0.0;0.0;0.4;0.6;0.2;0.4
run.sh;config_sz1428.xml;sz1428;output/1.0-1.0-0.0-0.0-0.4-0.6-0.2-0.2;1.0;1.0;0.0;0.0;0.4;0.6;0.2;0.2
run.sh;config_sz1429.xml;sz1429;output/1.0-1.0-0.0-0.0-0.4-0.8-0.4-0.4;1.0;1.0;0.0;0.0;0.4;0.8;0.4;0.4
run.sh;config_sz1430.xml;sz1430;output/1.0-1.0-0.0-0.0-0.4-0.8-0.4-0.2;1.0;1.0;0.0;0.0;0.4;0.8;0.4;0.2
run.sh;config_sz1431.xml;sz1431;output/1.0-1.0-0.0-0.0-0.4-0.8-0.2-0.4;1.0;1.0;0.0;0.0;0.4;0.8;0.2;0.4
run.sh;config_sz1432.xml;sz1432;output/1.0-1.0-0.0-0.0-0.4-0.8-0.2-0.2;1.0;1.0;0.0;0.0;0.4;0.8;0.2;0.2
run.sh;config_sz1433.xml;sz1433;output/1.0-1.0-0.0-0.0-0.2-0.6-0.4-0.4;1.0;1.0;0.0;0.0;0.2;0.6;0.4;0.4
run.sh;config_sz1434.xml;sz1434;output/1.0-1.0-0.0-0.0-0.2-0.6-0.4-0.2;1.0;1.0;0.0;0.0;0.2;0.6;0.4;0.2
run.sh;config_sz1435.xml;sz1435;output/1.0-1.0-0.0-0.0-0.2-0.6-0.2-0.4;1.0;1.0;0.0;0.0;0.2;0.6;0.2;0.4
run.sh;config_sz1436.xml;sz1436;output/1.0-1.0-0.0-0.0-0.2-0.6-0.2-0.2;1.0;1.0;0.0;0.0;0.2;0.6;0.2;0.2
run.sh;config_sz1437.xml;sz1437;output/1.0-1.0-0.0-0.0-0.2-0.8-0.4-0.4;1.0;1.0;0.0;0.0;0.2;0.8;0.4;0.4
run.sh;config_sz1438.xml;sz1438;output/1.0-1.0-0.0-0.0-0.2-0.8-0.4-0.2;1.0;1.0;0.0;0.0;0.2;0.8;0.4;0.2
run.sh;config_sz1439.xml;sz1439;output/1.0-1.0-0.0-0.0-0.2-0.8-0.2-0.4;1.0;1.0;0.0;0.0;0.2;0.8;0.2;0.4
run.sh;config_sz1440.xml;sz1440;output/1.0-1.0-0.0-0.0-0.2-0.8-0.2-0.2;1.0;1.0;0.0;0.0;0.2;0.8;0.2;0.2
run.sh;config_sz1441.xml;sz1441;output/1.0-0.5-1.0-1.0-0.4-0.6-0.4-0.4;1.0;0.5;1.0;1.0;0.4;0.6;0.4;0.4
run.sh;config_sz1442.xml;sz1442;output/1.0-0.5-1.0-1.0-0.4-0.6-0.4-0.2;1.0;0.5;1.0;1.0;0.4;0.6;0.4;0.2
run.sh;config_sz1443.xml;sz1443;output/1.0-0.5-1.0-1.0-0.4-0.6-0.2-0.4;1.0;0.5;1.0;1.0;0.4;0.6;0.2;0.4
run.sh;config_sz1444.xml;sz1444;output/1.0-0.5-1.0-1.0-0.4-0.6-0.2-0.2;1.0;0.5;1.0;1.0;0.4;0.6;0.2;0.2
run.sh;config_sz1445.xml;sz1445;output/1.0-0.5-1.0-1.0-0.4-0.8-0.4-0.4;1.0;0.5;1.0;1.0;0.4;0.8;0.4;0.4
run.sh;config_sz1446.xml;sz1446;output/1.0-0.5-1.0-1.0-0.4-0.8-0.4-0.2;1.0;0.5;1.0;1.0;0.4;0.8;0.4;0.2
run.sh;config_sz1447.xml;sz1447;output/1.0-0.5-1.0-1.0-0.4-0.8-0.2-0.4;1.0;0.5;1.0;1.0;0.4;0.8;0.2;0.4
run.sh;config_sz1448.xml;sz1448;output/1.0-0.5-1.0-1.0-0.4-0.8-0.2-0.2;1.0;0.5;1.0;1.0;0.4;0.8;0.2;0.2
run.sh;config_sz1449.xml;sz1449;output/1.0-0.5-1.0-1.0-0.2-0.6-0.4-0.4;1.0;0.5;1.0;1.0;0.2;0.6;0.4;0.4
run.sh;config_sz1450.xml;sz1450;output/1.0-0.5-1.0-1.0-0.2-0.6-0.4-0.2;1.0;0.5;1.0;1.0;0.2;0.6;0.4;0.2
run.sh;config_sz1451.xml;sz1451;output/1.0-0.5-1.0-1.0-0.2-0.6-0.2-0.4;1.0;0.5;1.0;1.0;0.2;0.6;0.2;0.4
run.sh;config_sz1452.xml;sz1452;output/1.0-0.5-1.0-1.0-0.2-0.6-0.2-0.2;1.0;0.5;1.0;1.0;0.2;0.6;0.2;0.2
run.sh;config_sz1453.xml;sz1453;output/1.0-0.5-1.0-1.0-0.2-0.8-0.4-0.4;1.0;0.5;1.0;1.0;0.2;0.8;0.4;0.4
run.sh;config_sz1454.xml;sz1454;output/1.0-0.5-1.0-1.0-0.2-0.8-0.4-0.2;1.0;0.5;1.0;1.0;0.2;0.8;0.4;0.2
run.sh;config_sz1455.xml;sz1455;output/1.0-0.5-1.0-1.0-0.2-0.8-0.2-0.4;1.0;0.5;1.0;1.0;0.2;0.8;0.2;0.4
run.sh;config_sz1456.xml;sz1456;output/1.0-0.5-1.0-1.0-0.2-0.8-0.2-0.2;1.0;0.5;1.0;1.0;0.2;0.8;0.2;0.2
run.sh;config_sz1457.xml;sz1457;output/1.0-0.5-1.0-0.5-0.4-0.6-0.4-0.4;1.0;0.5;1.0;0.5;0.4;0.6;0.4;0.4
run.sh;config_sz1458.xml;sz1458;output/1.0-0.5-1.0-0.5-0.4-0.6-0.4-0.2;1.0;0.5;1.0;0.5;0.4;0.6;0.4;0.2
run.sh;config_sz1459.xml;sz1459;output/1.0-0.5-1.0-0.5-0.4-0.6-0.2-0.4;1.0;0.5;1.0;0.5;0.4;0.6;0.2;0.4
run.sh;config_sz1460.xml;sz1460;output/1.0-0.5-1.0-0.5-0.4-0.6-0.2-0.2;1.0;0.5;1.0;0.5;0.4;0.6;0.2;0.2
run.sh;config_sz1461.xml;sz1461;output/1.0-0.5-1.0-0.5-0.4-0.8-0.4-0.4;1.0;0.5;1.0;0.5;0.4;0.8;0.4;0.4
run.sh;config_sz1462.xml;sz1462;output/1.0-0.5-1.0-0.5-0.4-0.8-0.4-0.2;1.0;0.5;1.0;0.5;0.4;0.8;0.4;0.2
run.sh;config_sz1463.xml;sz1463;output/1.0-0.5-1.0-0.5-0.4-0.8-0.2-0.4;1.0;0.5;1.0;0.5;0.4;0.8;0.2;0.4
run.sh;config_sz1464.xml;sz1464;output/1.0-0.5-1.0-0.5-0.4-0.8-0.2-0.2;1.0;0.5;1.0;0.5;0.4;0.8;0.2;0.2
run.sh;config_sz1465.xml;sz1465;output/1.0-0.5-1.0-0.5-0.2-0.6-0.4-0.4;1.0;0.5;1.0;0.5;0.2;0.6;0.4;0.4
run.sh;config_sz1466.xml;sz1466;output/1.0-0.5-1.0-0.5-0.2-0.6-0.4-0.2;1.0;0.5;1.0;0.5;0.2;0.6;0.4;0.2
run.sh;config_sz1467.xml;sz1467;output/1.0-0.5-1.0-0.5-0.2-0.6-0.2-0.4;1.0;0.5;1.0;0.5;0.2;0.6;0.2;0.4
run.sh;config_sz1468.xml;sz1468;output/1.0-0.5-1.0-0.5-0.2-0.6-0.2-0.2;1.0;0.5;1.0;0.5;0.2;0.6;0.2;0.2
run.sh;config_sz1469.xml;sz1469;output/1.0-0.5-1.0-0.5-0.2-0.8-0.4-0.4;1.0;0.5;1.0;0.5;0.2;0.8;0.4;0.4
run.sh;config_sz1470.xml;sz1470;output/1.0-0.5-1.0-0.5-0.2-0.8-0.4-0.2;1.0;0.5;1.0;0.5;0.2;0.8;0.4;0.2
run.sh;config_sz1471.xml;sz1471;output/1.0-0.5-1.0-0.5-0.2-0.8-0.2-0.4;1.0;0.5;1.0;0.5;0.2;0.8;0.2;0.4
run.sh;config_sz1472.xml;sz1472;output/1.0-0.5-1.0-0.5-0.2-0.8-0.2-0.2;1.0;0.5;1.0;0.5;0.2;0.8;0.2;0.2
run.sh;config_sz1473.xml;sz1473;output/1.0-0.5-1.0-0.0-0.4-0.6-0.4-0.4;1.0;0.5;1.0;0.0;0.4;0.6;0.4;0.4
run.sh;config_sz1474.xml;sz1474;output/1.0-0.5-1.0-0.0-0.4-0.6-0.4-0.2;1.0;0.5;1.0;0.0;0.4;0.6;0.4;0.2
run.sh;config_sz1475.xml;sz1475;output/1.0-0.5-1.0-0.0-0.4-0.6-0.2-0.4;1.0;0.5;1.0;0.0;0.4;0.6;0.2;0.4
run.sh;config_sz1476.xml;sz1476;output/1.0-0.5-1.0-0.0-0.4-0.6-0.2-0.2;1.0;0.5;1.0;0.0;0.4;0.6;0.2;0.2
run.sh;config_sz1477.xml;sz1477;output/1.0-0.5-1.0-0.0-0.4-0.8-0.4-0.4;1.0;0.5;1.0;0.0;0.4;0.8;0.4;0.4
run.sh;config_sz1478.xml;sz1478;output/1.0-0.5-1.0-0.0-0.4-0.8-0.4-0.2;1.0;0.5;1.0;0.0;0.4;0.8;0.4;0.2
run.sh;config_sz1479.xml;sz1479;output/1.0-0.5-1.0-0.0-0.4-0.8-0.2-0.4;1.0;0.5;1.0;0.0;0.4;0.8;0.2;0.4
run.sh;config_sz1480.xml;sz1480;output/1.0-0.5-1.0-0.0-0.4-0.8-0.2-0.2;1.0;0.5;1.0;0.0;0.4;0.8;0.2;0.2
run.sh;config_sz1481.xml;sz1481;output/1.0-0.5-1.0-0.0-0.2-0.6-0.4-0.4;1.0;0.5;1.0;0.0;0.2;0.6;0.4;0.4
run.sh;config_sz1482.xml;sz1482;output/1.0-0.5-1.0-0.0-0.2-0.6-0.4-0.2;1.0;0.5;1.0;0.0;0.2;0.6;0.4;0.2
run.sh;config_sz1483.xml;sz1483;output/1.0-0.5-1.0-0.0-0.2-0.6-0.2-0.4;1.0;0.5;1.0;0.0;0.2;0.6;0.2;0.4
run.sh;config_sz1484.xml;sz1484;output/1.0-0.5-1.0-0.0-0.2-0.6-0.2-0.2;1.0;0.5;1.0;0.0;0.2;0.6;0.2;0.2
