id,x,y,infectedButNotContagious,contagious,showingSymptoms,seriouslySick,critical,recovered
52576301,4562809,5839684,0,0,0,0,0,0
484207801,4673353,5731055,37,41,43,0,0,53
470325601,4554702,5882511,45,49,51,0,0,61
469562601,4547299,5771403,37,41,43,0,0,53
429180301,4589700,5815608,0,0,0,0,0,0
419978901,4607015,5817758,0,0,0,0,0,0
416984601,4604848,5820008,0,0,0,0,0,0
406145501,4586488,5821451,13,17,19,0,0,29
387535301,4596771,5822273,13,17,19,0,0,29
363419301,4584736,5812417,21,25,0,0,0,37
346045001,4599356,5815999,17,21,23,0,0,33
340396001,4586637,5812317,18,22,24,0,0,34
335042301,4588373,5819875,17,21,23,0,0,33
333464201,4596182,5822505,17,21,0,0,0,33
275453701,4599062,5825779,21,25,0,0,0,37
249204901,4595999,5827158,18,22,24,0,0,34
238943401,4587982,5818719,17,21,0,0,0,33
221481901,4588968,5812426,25,29,0,0,0,41
209137801,4591669,5816120,21,25,27,0,0,37
205116301,4589576,5820201,21,25,27,0,0,37
183831601,4588724,5832296,21,25,0,0,0,37
182028901,4590194,5817128,17,21,23,0,0,33
168143101,4683646,5769091,0,0,0,0,0,0
161237701,4536831,5809768,29,33,35,0,0,45
144591101,4582879,5846965,25,29,31,0,0,41
133187401,4661213,5738484,33,37,0,0,0,49
119034501,4615812,5825906,21,25,27,0,0,37
113148701,4668641,5798608,25,29,31,0,0,41
89025901,4574157,5805139,25,29,31,0,0,41
260071501,4592475,5809731,25,29,31,0,0,41
456062001,4584035,5808670,25,29,31,0,0,41
73159101,4598025,5749208,22,26,28,0,0,38
248053801,4596097,5809824,21,25,27,0,0,37
157121801,4586848,5840316,21,25,27,0,0,37
260578601,4589990,5826689,17,21,0,0,0,33
171907001,4590561,5812665,21,25,27,0,0,37
359385101,4584058,5820372,21,25,0,0,0,37
360758101,4608825,5823924,21,25,27,31,0,44
110181501,4673008,5804545,21,25,27,31,0,44
483929301,4665889,5750011,38,42,44,0,0,54
371075801,4600228,5812535,17,21,23,0,0,33
263826801,4588684,5826925,21,25,27,0,0,37
70425701,4675471,5751893,38,42,44,0,0,54
32320201,4607661,5839940,17,21,23,0,0,33
26807301,4575904,5775069,30,34,36,0,0,46
188477901,4597389,5817351,17,21,0,0,0,33
143831301,4585036,5850278,0,0,0,0,0,0
315498001,4599344,5832381,0,0,0,0,0,0
294401201,4596913,5813225,17,21,0,0,0,33
245507501,4608358,5824941,29,33,35,0,0,45
123207801,4573815,5823025,18,22,24,0,0,34
114993201,4619153,5822238,21,25,27,0,0,37
364009601,4589708,5826392,21,25,0,0,0,37
285761801,4593539,5824501,21,25,27,0,0,37
67014901,4606589,5706732,37,41,43,0,0,53
111575601,4668672,5798672,18,22,24,0,0,34
489080401,4539691,5779171,29,33,35,0,0,45
345851701,4591688,5824926,21,25,0,0,0,37
153186001,4616834,5816214,0,0,0,0,0,0
63776001,4585562,5722839,0,0,0,0,0,0
274968701,4606449,5823591,0,0,0,0,0,0
18812101,4666094,5720071,42,46,48,0,0,58
393284301,4593147,5826461,0,0,0,0,0,0
299185801,4606370,5827271,17,21,23,0,0,33
306135701,4589950,5810892,17,21,23,0,0,33
171901401,4611256,5808175,21,25,27,31,0,44
55099101,4610681,5797657,29,33,35,0,0,45
11739501,4621203,5750183,0,0,0,0,0,0
183517801,4605358,5820355,17,21,23,0,0,33
283798201,4596901,5829804,21,25,27,0,0,37
207859901,4597386,5824014,23,27,29,0,0,39
189354601,4598508,5823049,0,0,0,0,0,0
264401101,4589577,5827204,17,21,23,0,0,33
239096801,4600849,5808964,21,25,27,0,0,37
180852601,4589849,5814939,25,29,31,0,0,41
177512401,4611748,5807683,21,25,27,0,0,37
124069201,4643952,5899102,0,0,0,0,0,0
380309601,4598684,5818065,17,21,23,0,0,33
205802701,4610563,5820864,21,25,27,0,0,37
18714001,4675276,5717790,0,0,0,0,0,0
334650801,4586170,5813409,17,21,0,0,0,33
179408601,4589408,5818605,21,25,27,0,0,37
14274601,4605765,5796177,22,26,0,0,0,38
198568301,4608221,5822030,17,21,23,0,0,33
19222801,4666451,5721520,43,47,0,0,0,59
381720501,4587230,5821363,9,13,15,0,0,25
359751201,4594591,5827553,21,25,27,0,0,37
233054701,4604149,5821392,0,0,0,0,0,0
143601301,4583801,5846183,33,37,39,0,0,49
118279501,4621348,5822214,25,29,31,0,0,41
441932801,4601412,5809080,29,33,35,0,0,45
481539001,4618362,5807734,29,33,35,0,0,45
202692201,4593635,5809810,21,25,27,0,0,37
131807201,4659013,5743083,31,35,37,0,0,47
363771701,4608096,5822174,21,25,27,0,0,37
441352901,4590592,5822379,17,21,23,0,0,33
74935401,4661606,5826231,29,33,35,0,0,45
321624501,4602225,5812191,25,29,31,0,0,41
160975901,4538103,5808219,30,34,36,40,0,53
322362601,4583260,5828799,29,33,35,0,0,45
276577201,4589787,5826946,21,25,0,0,0,37
80278901,4630199,5855509,17,21,23,0,0,33
57841701,4623086,5859231,20,24,0,0,0,36
474553801,4641312,5806241,29,33,35,0,0,45
473945501,4639303,5809984,25,29,31,0,0,41
469863801,4632232,5706400,37,41,0,0,0,53
465639401,4483870,5875123,33,37,39,0,0,49
461060701,4575343,5867131,37,41,43,0,0,53
442720901,4610179,5823186,0,0,0,0,0,0
437460901,4590364,5815410,0,0,0,0,0,0
404682401,4599972,5812439,21,25,27,0,0,37
394214301,4580301,5820768,17,21,23,0,0,33
376728101,4594401,5826041,21,25,27,0,0,37
358420001,4588370,5823434,21,25,27,0,0,37
35092501,4633700,5905535,32,36,38,0,0,48
334468001,4600613,5823048,0,0,0,0,0,0
291964401,4608473,5811035,25,29,31,0,0,41
262729501,4606729,5817002,21,25,27,31,0,44
262235901,4595897,5820949,21,25,27,0,0,37
256271501,4599681,5827501,17,21,23,0,0,33
255741101,4578076,5825320,17,21,23,0,0,33
253012601,4601062,5811284,21,25,27,0,0,37
252486801,4578782,5821616,21,25,27,0,0,37
250532901,4592830,5814504,21,25,27,0,0,37
209158301,4598742,5817082,21,25,27,0,0,37
203116101,4604839,5810175,25,29,31,0,0,41
185211401,4592731,5817584,5,9,11,15,0,28
182173301,4596266,5822660,25,29,31,0,0,41
175647001,4589478,5829512,25,29,31,0,0,41
163346201,4539335,5810056,29,33,35,0,0,45
162750601,4538009,5810282,33,37,39,0,0,49
157241601,4587288,5840174,17,21,23,0,0,33
153723901,4640595,5718315,45,49,51,55,0,68
146855401,4571417,5825426,21,25,27,0,0,37
141279001,4581295,5834465,17,21,23,0,0,33
103334201,4642394,5710695,54,58,0,0,0,70
88878401,4576070,5807049,26,30,32,0,0,42
129402601,4659280,5738132,41,45,0,0,0,57
21772601,4554058,5786224,0,0,0,0,0,0
456258001,4581915,5808383,17,21,23,0,0,33
422765201,4581329,5824685,21,25,27,0,0,37
345633001,4576837,5824505,0,0,0,0,0,0
312092501,4595323,5828295,21,25,27,0,0,37
264396701,4607670,5810465,21,25,27,0,0,37
223574701,4603675,5814335,21,25,27,0,0,37
214706601,4608221,5822030,21,25,27,0,0,37
186945901,4601440,5824180,17,21,23,0,0,33
472464201,4640580,5806995,29,33,35,0,0,45
45146601,4596128,5800515,17,21,23,0,0,33
384490501,4580904,5824757,13,17,19,0,0,29
226948201,4590867,5825107,21,25,0,0,0,37
148732701,4572853,5825172,25,29,0,0,0,41
140635701,4581367,5834958,21,25,27,0,0,37
452656101,4627018,5794568,25,29,31,0,0,41
276616101,4600663,5825819,17,21,23,0,0,33
362981201,4595629,5821498,25,29,31,0,0,41
353569901,4600555,5814087,17,21,0,0,0,33
226150101,4595734,5810207,17,21,23,0,0,33
302625001,4592030,5817151,13,17,19,0,0,29
24223001,4589949,5789397,0,0,0,0,0,0
201135801,4597243,5824509,25,29,31,0,0,41
65823201,4603014,5834670,21,25,27,0,0,37
433527701,4595128,5823860,25,29,31,0,0,41
340130101,4600150,5825494,21,25,27,0,0,37
296959501,4589278,5819429,17,21,23,0,0,33
86459901,4572722,5807877,0,0,0,0,0,0
187910501,4592332,5831391,17,21,0,0,0,33
221327301,4589695,5817020,13,17,19,33,24,36
274886601,4605123,5824072,17,21,23,0,0,33
261712901,4583211,5832293,0,0,0,0,0,0
376846801,4588684,5820981,33,37,39,0,0,49
372554201,4591037,5827749,21,25,27,0,0,37
228198801,4599546,5822378,17,21,23,0,0,33
36305001,4585045,5798021,21,25,0,0,0,37
159232801,4528113,5807278,29,33,35,0,0,45
112184701,4674259,5798730,17,21,23,0,0,33
334246801,4577352,5814533,21,25,27,31,0,44
72279301,4603567,5865687,0,0,0,0,0,0
231757001,4588195,5829719,21,25,27,0,0,37
478056501,4519033,5792367,17,21,23,0,0,33
466012401,4484060,5875099,33,37,39,0,0,49
430992001,4601270,5824637,25,29,0,0,0,41
193787501,4602379,5814273,21,25,27,0,0,37
360086101,4597608,5816340,17,21,23,0,0,33
241576001,4598403,5817345,17,21,0,0,0,33
478698001,4650388,5784334,33,37,39,0,0,49
460996001,4580781,5863567,17,21,0,0,0,33
45537501,4595080,5804704,21,25,27,0,0,37
239799201,4601947,5809617,0,0,0,0,0,0
64107401,4622466,5816570,26,30,0,0,0,42
221657201,4600773,5831213,29,33,35,0,0,45
203171801,4600653,5820206,21,25,27,0,0,37
75979901,4618487,5720994,33,37,39,0,0,49
293833901,4589035,5820333,21,25,0,0,0,37
261478501,4589255,5817483,25,29,31,0,0,41
61302901,4634292,5877715,29,33,35,0,0,45
317896101,4609301,5817039,25,29,31,0,0,41
77575301,4596834,5705063,0,0,0,0,0,0
199380001,4587526,5819657,17,21,23,0,0,33
318951301,4597869,5825370,13,17,19,0,0,29
381196601,4596806,5822503,25,29,31,0,0,41
378540701,4605191,5823159,17,21,23,0,0,33
90260401,4571240,5812870,0,0,0,0,0,0
88796201,4570021,5806531,21,25,27,0,0,37
478498501,4654081,5784262,26,30,32,0,0,42
383476201,4607874,5812924,17,21,23,27,0,40
379641001,4586339,5811063,17,21,23,0,0,33
379232901,4582109,5823652,18,22,24,0,0,34
369534201,4591114,5823185,25,29,31,0,0,41
358649101,4599455,5820458,26,30,32,0,0,42
311079601,4597460,5823489,13,17,0,0,0,29
297894401,4592761,5828406,13,17,19,0,0,29
287932301,4586540,5819224,21,25,27,0,0,37
253408301,4597243,5819006,17,21,0,0,0,33
198063201,4599098,5818045,17,21,23,0,0,33
191724701,4599589,5816420,21,25,27,0,0,37
180202301,4581929,5821365,17,21,0,0,0,33
167077401,4559172,5805667,29,33,35,0,0,45
161896701,4534630,5804544,21,25,27,0,0,37
119760601,4530970,5833283,0,0,0,0,0,0
117529001,4622999,5823802,21,25,0,0,0,37
63015301,4604405,5704497,26,30,32,0,0,42
489621901,4540301,5778316,25,29,31,0,0,41
91688401,4573951,5809337,21,25,27,0,0,37
69486401,4575589,5761969,35,39,41,0,0,51
36496601,4587208,5794737,29,33,35,0,0,45
178882901,4582048,5830889,21,25,27,0,0,37
344515901,4591532,5814822,29,33,35,0,0,45
297812301,4597029,5825227,0,0,0,0,0,0
476797901,4589257,5835212,29,33,35,0,0,45
270182801,4578732,5824934,17,21,23,0,0,33
119560001,4640222,5730335,0,0,0,0,0,0
123237101,4608176,5721592,51,55,57,0,0,67
479677301,4635548,5749211,33,37,39,0,0,49
201592201,4592234,5818314,21,25,27,0,0,37
138111901,4649761,5723918,0,0,0,0,0,0
261941901,4603718,5827172,21,25,0,0,0,37
261245301,4581860,5823885,17,21,23,0,0,33
251366101,4585931,5813784,21,25,27,31,0,44
39978301,4624362,5910292,0,0,0,0,0,0
170430601,4556366,5864377,25,29,31,0,0,41
373866501,4591901,5832787,18,22,0,0,0,34
16022701,4632966,5860658,9,13,15,0,0,25
471484001,4623796,5707791,41,45,47,0,0,57
362045301,4590046,5817866,21,25,27,0,0,37
169496901,4553571,5864831,42,46,48,0,0,58
289254301,4591708,5812319,17,21,23,27,0,40
271942801,4586565,5814489,17,21,23,0,0,33
150992301,4587257,5838144,17,21,23,0,0,33
223303201,4589598,5818420,21,25,27,0,0,37
82202601,4571029,5807496,25,29,31,35,0,48
77895701,4600529,5712974,0,0,0,0,0,0
54448301,4612742,5800219,29,33,35,0,0,45
221849401,4609058,5824310,21,25,27,0,0,37
2131301,4584807,5769760,0,0,0,0,0,0
156465901,4673910,5786632,22,26,0,0,0,38
80158301,4649684,5751665,33,37,39,0,0,49
182047201,4589694,5827963,25,29,31,0,0,41
315698201,4587511,5828075,17,21,23,0,0,33
175259801,4604189,5814147,18,22,24,0,0,34
88102401,4569040,5815338,17,21,23,0,0,33
9504201,4516903,5871806,0,0,0,0,0,0
292372001,4597088,5818551,0,0,0,0,0,0
328931301,4594489,5825171,22,26,28,0,0,38
254660501,4603879,5809253,17,21,23,0,0,33
231673901,4604411,5827407,25,29,0,0,0,41
319171901,4587126,5823085,17,21,23,0,0,33
219232701,4594532,5822569,21,25,27,0,0,37
35226701,4630074,5919859,29,33,35,0,0,45
287053401,4587076,5811545,21,25,27,0,0,37
214399301,4578490,5822606,18,22,24,0,0,34
136677601,4588464,5807048,13,17,19,0,0,29
119943401,4672206,5813404,25,29,31,0,0,41
469733001,4547356,5771400,0,0,0,0,0,0
442693601,4598300,5810644,0,0,0,0,0,0
95220201,4610837,5818300,0,0,0,0,0,0
361856601,4586894,5811679,21,25,0,0,0,37
311583301,4597973,5815812,17,21,23,0,0,33
290931501,4581409,5821556,17,21,0,0,0,33
236396201,4593082,5824812,21,25,27,0,0,37
54538701,4611629,5793387,22,26,28,0,0,38
47945601,4621430,5865924,0,0,0,0,0,0
453800801,4678936,5782289,33,37,39,0,0,49
223968901,4598799,5817856,21,25,27,0,0,37
442717601,4596618,5824453,17,21,23,0,0,33
323321901,4602595,5819382,21,25,27,0,0,37
478260401,4655350,5784558,22,26,28,0,0,38
209971801,4590660,5818003,17,21,23,0,0,33
137492201,4587945,5808794,21,25,0,0,0,37
458452101,4549114,5815649,33,37,39,43,0,56
451787201,4581591,5842249,25,29,31,0,0,41
167610501,4560862,5807578,21,25,27,0,0,37
110492501,4672901,5802466,33,37,0,0,0,49
24737701,4599188,5787707,9,13,15,0,0,25
205801401,4587869,5829440,21,25,27,0,0,37
175605601,4590869,5814752,17,21,0,0,0,33
473887601,4641121,5803140,29,33,35,0,0,45
385781001,4608123,5823447,21,25,27,0,0,37
24831201,4600277,5784473,21,25,27,0,0,37
205112801,4579705,5825057,29,33,35,0,0,45
321346501,4607313,5813498,21,25,27,0,0,37
245997801,4578397,5825655,25,29,31,0,0,41
98852701,4570618,5886303,37,41,43,0,0,53
85212701,4577006,5804934,0,0,0,0,0,0
78712701,4614664,5822065,21,25,27,0,0,37
66536001,4603614,5837977,26,30,32,0,0,42
63035101,4604104,5705404,50,54,56,0,0,66
58034601,4621833,5856783,26,30,32,0,0,42
468287601,4512249,5892113,0,0,0,0,0,0
466305501,4482199,5874085,34,38,40,0,0,50
456405301,4584432,5808958,21,25,27,0,0,37
440463501,4598126,5824119,17,21,0,0,0,33
421859601,4584145,5831613,21,25,27,0,0,37
381048401,4576999,5824593,18,22,24,0,0,34
379496601,4596683,5821956,21,25,27,0,0,37
377278201,4578025,5823983,0,0,0,0,0,0
364579601,4608815,5823752,17,21,23,0,0,33
362474601,4581976,5811245,21,25,27,0,0,37
326394901,4591584,5824530,21,25,27,0,0,37
318077201,4586637,5813039,19,23,25,29,0,42
317428401,4593147,5813918,21,25,27,0,0,37
310491301,4597541,5821117,17,21,23,0,0,33
288737601,4597502,5814644,21,25,27,0,0,37
280575401,4594877,5815226,21,25,27,0,0,37
271501201,4597152,5820665,21,25,0,0,0,37
262734801,4588813,5809992,21,25,27,0,0,37
247617601,4590217,5817967,17,21,23,0,0,33
228751301,4607515,5822507,25,29,31,0,0,41
216189901,4591042,5821923,17,21,23,0,0,33
214752001,4590883,5813968,17,21,0,0,0,33
201439201,4598238,5810969,14,18,20,0,0,30
190676901,4599445,5822775,0,0,0,0,0,0
177040301,4593845,5820819,13,17,19,0,0,29
15852101,4607930,5827315,33,37,39,0,0,49
151405601,4586443,5838398,22,26,28,0,0,38
132840701,4664008,5741134,33,37,39,0,0,49
132720801,4660538,5736111,25,29,31,0,0,41
130909501,4660596,5736321,35,39,41,0,0,51
52695101,4557460,5829866,21,25,27,0,0,37
385182501,4580870,5822668,17,21,0,0,0,33
319957501,4590484,5814504,21,25,27,0,0,37
148649101,4572103,5827846,25,29,31,0,0,41
62106601,4636944,5884703,19,23,25,0,0,35
260518901,4598213,5818119,17,21,23,0,0,33
167143201,4562206,5806804,25,29,31,0,0,41
446546701,4596652,5817298,17,21,23,0,0,33
266399601,4597559,5822984,21,25,0,0,0,37
42236001,4644403,5844612,21,25,27,0,0,37
83940001,4574217,5805877,17,21,23,0,0,33
485855901,4552552,5807720,25,29,31,35,0,48
106447201,4567419,5829241,25,29,31,0,0,41
352617701,4592968,5819130,17,21,23,0,0,33
141379301,4581984,5834642,18,22,24,0,0,34
136505401,4586180,5807006,21,25,27,0,0,37
84488501,4572123,5814551,21,25,27,0,0,37
33994601,4593552,5779489,25,29,31,0,0,41
269577801,4599658,5820509,21,25,27,0,0,37
274035801,4596641,5822662,0,0,0,0,0,0
252290901,4599718,5812316,17,21,0,0,0,33
171052901,4553768,5862020,38,42,44,0,0,54
336310601,4587013,5818849,13,17,19,0,0,29
464968701,4584845,5898205,33,37,39,0,0,49
227012601,4586029,5819704,0,0,0,0,0,0
153841801,4638632,5718721,38,42,44,0,0,54
314460901,4591348,5830195,21,25,0,0,0,37
82176401,4572012,5808864,25,29,31,0,0,41
394559301,4598197,5828838,21,25,27,0,0,37
23607101,4484783,5896991,30,34,36,0,0,46
7219001,4652221,5883801,25,29,31,0,0,41
380147001,4599026,5819804,21,25,27,0,0,37
363772101,4590437,5815563,17,21,23,0,0,33
338059501,4590200,5822078,17,21,23,0,0,33
207756501,4586526,5827924,25,29,0,0,0,41
466729801,4482199,5874085,38,42,44,48,0,61
243491201,4598677,5811204,25,29,31,0,0,41
66729701,4602688,5833315,0,0,0,0,0,0
114431401,4577963,5875131,33,37,39,0,0,49
477358701,4576726,5798510,23,27,29,0,0,39
468735501,4525706,5805926,30,34,36,0,0,46
25941501,4579622,5772956,21,25,27,31,0,44
485309401,4614264,5765822,0,0,0,0,0,0
225572401,4597213,5817423,17,21,23,0,0,33
393137501,4578882,5821310,21,25,27,0,0,37
340163701,4592516,5819592,21,25,27,0,0,37
257987701,4600600,5818592,21,25,27,0,0,37
198919501,4592688,5814519,17,21,0,0,0,33
136168701,4528421,5854697,29,33,35,0,0,45
14327801,4608046,5783797,0,0,0,0,0,0
92150001,4571417,5807924,0,0,0,0,0,0
117316101,4637170,5789057,41,45,0,0,0,57
99183901,4557492,5816143,34,38,0,0,0,50
61524001,4632489,5873502,32,36,38,0,0,48
24210301,4600762,5782825,29,33,35,0,0,45
126403201,4619067,5814578,0,0,0,0,0,0
119993201,4672206,5813404,25,29,0,0,0,41
339627601,4598309,5822298,29,33,0,0,0,45
280730201,4591037,5827749,17,21,23,0,0,33
114544001,4577368,5875551,41,45,0,0,0,57
62354801,4632492,5877243,21,25,27,0,0,37
394250601,4602782,5815624,0,0,0,0,0,0
352206601,4606895,5811603,17,21,23,0,0,33
320385401,4598335,5819560,17,21,23,0,0,33
145412901,4585411,5846313,29,33,35,49,40,52
125645901,4581049,5806240,0,0,0,0,0,0
130383501,4661880,5734008,45,49,51,0,0,61
359816801,4603165,5814700,17,21,23,0,0,33
262400801,4597286,5833863,21,25,0,0,0,37
234589401,4598263,5819439,17,21,23,0,0,33
431758601,4592135,5818297,17,21,23,0,0,33
209926101,4591903,5819972,0,0,0,0,0,0
58300001,4622834,5858231,13,17,19,0,0,29
6311101,4647920,5879359,18,22,24,0,0,34
92971501,4570101,5806764,21,25,27,0,0,37
42258801,4640780,5842381,21,25,27,0,0,37
96259601,4523923,5830731,26,30,32,0,0,42
90952101,4574243,5804932,25,29,31,0,0,41
75950601,4617841,5723682,50,54,0,0,0,66
74414801,4643553,5884511,18,22,24,0,0,34
70304101,4673723,5722294,37,41,0,0,0,53
487049401,4593416,5719961,0,0,0,0,0,0
477763301,4574994,5802200,0,0,0,0,0,0
439346801,4594311,5823220,21,25,27,0,0,37
430931001,4607848,5813510,17,21,23,0,0,33
418745101,4577860,5814451,21,25,27,0,0,37
416458801,4606339,5814000,21,25,0,0,0,37
387981601,4608431,5808036,13,17,19,0,0,29
382350901,4606391,5813455,17,21,0,0,0,33
378672401,4578395,5809510,21,25,27,0,0,37
328061901,4585970,5823074,0,0,0,0,0,0
305979101,4589503,5818693,13,17,19,0,0,29
30474701,4605794,5848877,25,29,31,0,0,41
284292301,4605740,5824887,25,29,31,0,0,41
281882101,4588856,5817309,21,25,27,0,0,37
278202701,4577234,5822466,21,25,27,0,0,37
266452801,4581577,5825405,17,21,23,0,0,33
262786901,4602276,5827588,25,29,31,0,0,41
261868301,4590264,5819987,18,22,24,0,0,34
225201201,4597887,5821575,21,25,27,0,0,37
224787401,4603666,5827236,17,21,0,0,0,33
214577601,4588827,5820998,21,25,0,0,0,37
209572601,4608018,5821992,21,25,27,0,0,37
186732901,4578698,5824050,21,25,27,0,0,37
182684701,4606474,5822920,25,29,31,0,0,41
175957001,4590920,5818720,25,29,0,0,0,41
167126401,4556088,5807492,0,0,0,0,0,0
150110301,4589053,5838763,18,22,24,0,0,34
134075601,4661223,5738079,33,37,0,0,0,49
179062701,4593631,5820361,17,21,23,0,0,33
420059101,4587058,5815827,0,0,0,0,0,0
369477501,4604241,5829298,21,25,27,0,0,37
367266201,4577609,5823386,21,25,27,0,0,37
386492501,4595605,5813026,17,21,23,0,0,33
367401501,4586717,5821388,18,22,24,0,0,34
309374801,4596626,5828169,17,21,23,0,0,33
197396501,4584079,5820256,17,21,23,27,0,40
133666501,4662970,5736557,0,0,0,0,0,0
333421701,4593443,5810981,0,0,0,0,0,0
13622201,4655108,5737455,42,46,48,0,0,58
20618401,4596768,5797881,0,0,0,0,0,0
214550701,4592508,5826824,17,21,23,0,0,33
353572701,4589035,5818459,13,17,19,0,0,29
206360801,4592305,5824560,21,25,27,0,0,37
205019601,4591393,5819225,21,25,27,0,0,37
113568201,4673231,5801682,21,25,27,0,0,37
369188601,4594393,5819632,21,25,27,0,0,37
224743101,4596291,5824372,25,29,31,0,0,41
329051001,4591345,5822192,17,21,23,0,0,33
247926501,4583533,5811074,21,25,27,0,0,37
21755401,4556628,5785580,29,33,35,0,0,45
391668601,4599047,5823515,17,21,0,0,0,33
101902501,4523214,5846528,0,0,0,0,0,0
453698901,4681879,5781233,25,29,0,0,0,41
351723901,4602286,5820631,0,0,0,0,0,0
479982001,4634757,5749700,41,45,0,0,0,57
361481001,4599625,5825817,0,0,0,0,0,0
380239501,4592946,5813442,17,21,23,0,0,33
90473201,4575060,5816205,21,25,27,0,0,37
155604901,4549579,5867039,37,41,43,0,0,53
111005201,4672269,5801734,25,29,31,45,36,48
100781701,4627313,5828174,18,22,0,0,0,34
23957201,4599184,5791174,29,33,35,0,0,45
88362601,4570550,5809370,21,25,27,0,0,37
448022001,4599181,5813252,21,25,27,0,0,37
382147101,4604572,5819230,29,33,35,0,0,45
333438601,4594418,5818799,21,25,27,0,0,37
308009601,4583185,5824228,21,25,27,0,0,37
108539601,4670736,5804500,25,29,31,0,0,41
229370701,4593845,5820819,17,21,23,0,0,33
150567801,4589334,5838143,21,25,27,0,0,37
21003801,4597374,5797891,25,29,31,0,0,41
20629001,4599952,5795264,21,25,27,0,0,37
147460001,4572853,5825172,17,21,23,0,0,33
87757401,4567338,5808381,17,21,23,0,0,33
296297401,4586976,5814174,26,30,32,0,0,42
42352801,4644217,5844114,0,0,0,0,0,0
229096101,4589334,5827253,17,21,23,0,0,33
366134801,4587511,5828075,25,29,31,0,0,41
218693201,4588762,5832890,17,21,23,0,0,33
298441401,4592234,5818314,21,25,27,0,0,37
181827101,4596074,5807383,13,17,19,0,0,29
139434201,4638012,5854522,17,21,23,0,0,33
52634501,4551004,5832662,29,33,35,0,0,45
329845201,4595702,5823685,0,0,0,0,0,0
119598601,4639438,5725798,0,0,0,0,0,0
251328401,4606710,5826406,22,26,28,0,0,38
180866001,4594527,5818294,17,21,23,27,0,40
272038401,4589149,5809482,13,17,19,0,0,29
118084601,4623853,5823728,25,29,31,0,0,41
83754801,4572253,5807667,21,25,27,0,0,37
273532101,4589511,5809444,17,21,23,0,0,33
241669201,4603531,5820702,21,25,27,0,0,37
72086701,4617610,5860220,25,29,31,0,0,41
242295701,4604830,5823076,25,29,31,0,0,41
251988201,4591709,5822743,21,25,27,0,0,37
476256401,4591040,5834153,17,21,0,0,0,33
317343301,4596719,5827449,21,25,27,0,0,37
81193001,4570603,5807108,33,37,0,0,0,49
64221201,4625857,5818081,25,29,31,0,0,41
5415901,4629683,5758978,41,45,0,0,0,57
51764001,4655056,5731771,33,37,39,0,0,49
45803901,4596180,5804697,21,25,0,0,0,37
450515201,4603828,5820787,21,25,27,0,0,37
442667701,4599047,5823515,21,25,27,0,0,37
409219101,4602691,5813541,21,25,27,0,0,37
391999101,4594132,5825386,21,25,27,0,0,37
388186301,4600703,5821157,21,25,27,0,0,37
381567501,4577599,5807772,17,21,0,0,0,33
374714101,4611419,5808105,0,0,0,0,0,0
373341501,4602806,5808788,21,25,27,0,0,37
369379701,4579919,5821410,17,21,0,0,0,33
368956401,4592104,5813739,21,25,27,0,0,37
334104201,4590091,5811912,13,17,19,0,0,29
331779101,4589234,5826750,21,25,0,0,0,37
324506201,4587091,5820738,25,29,31,0,0,41
320692401,4593998,5818744,17,21,23,0,0,33
311000901,4595770,5813600,21,25,27,0,0,37
278879001,4587692,5831871,0,0,0,0,0,0
275878701,4590968,5812846,0,0,0,0,0,0
266648101,4591235,5812096,17,21,23,0,0,33
250547201,4589455,5814125,22,26,28,0,0,38
243328501,4579918,5824166,25,29,0,0,0,41
239137101,4589064,5815384,25,29,31,0,0,41
23413901,4473325,5897483,25,29,31,0,0,41
231583401,4588619,5822306,17,21,0,0,0,33
216948001,4588314,5821508,25,29,31,0,0,41
216859901,4586049,5821303,17,21,23,0,0,33
20454001,4598532,5797967,21,25,27,0,0,37
184871501,4596076,5818525,25,29,31,0,0,41
177242601,4578720,5822697,21,25,0,0,0,37
166986501,4563431,5811671,0,0,0,0,0,0
164922301,4564787,5844425,0,0,0,0,0,0
162071101,4536194,5810486,37,41,0,0,0,53
147461901,4577233,5825674,0,0,0,0,0,0
378682201,4586491,5833280,0,0,0,0,0,0
352205501,4600073,5831047,17,21,0,0,0,33
300896301,4608827,5814411,21,25,27,0,0,37
237759201,4608119,5822283,25,29,31,0,0,41
350362801,4589271,5818768,17,21,0,0,0,33
237516501,4585512,5824941,21,25,27,0,0,37
201179101,4597083,5817822,21,25,27,0,0,37
69705501,4574738,5766840,29,33,35,0,0,45
71854801,4612494,5758423,0,0,0,0,0,0
341901001,4590217,5817967,18,22,24,0,0,34
80709901,4522561,5825799,33,37,39,0,0,49
476079301,4623208,5699386,0,0,0,0,0,0
22271601,4491846,5882096,30,34,36,0,0,46
20029301,4613007,5746375,34,38,40,0,0,50
243712101,4608905,5818492,0,0,0,0,0,0
490462801,4582286,5787765,30,34,36,0,0,46
277464701,4598650,5824956,21,25,27,0,0,37
482979501,4567934,5802010,21,25,27,0,0,37
427064001,4588220,5822031,21,25,0,0,0,37
322991201,4589208,5819133,17,21,0,0,0,33
301898401,4577209,5823550,22,26,28,32,0,45
237747101,4593217,5818608,17,21,23,0,0,33
185535401,4590636,5821756,21,25,27,0,0,37
168799101,4653745,5812595,21,25,27,0,0,37
364967601,4578892,5823155,17,21,23,0,0,33
485301601,4614564,5765407,25,29,31,0,0,41
324917601,4588876,5826922,21,25,27,0,0,37
468621701,4525522,5806552,37,41,0,0,0,53
